entity_id,num_source_files,source_files,company_name,cik,source_record_id,address_street,address_city,address_state,address_zip,address_country,source_name,website_url,contact_name,contact_email,phone,notes,company_status,stage,one_liner,is_gmp_facility,is_commercial,website_url_status,address_street_status,contact_name_status,contact_email_status,is_gmp_facility_status,is_commercial_status,company_name_clean,is_hq,name
ENT-001104,1,env_labs_standardized.csv,Techtron Environmental Solutions,,TNI01122,,Anoka,Minnesota,,,env_labs,https://www.techtronenv.com/,,info@techtronenv.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=22585)",extracted,extracted,extracted,Techtron Environmental Solutions,True,HQ Lab @ Techtron Environmental Solutions
ENT-001105,1,env_labs_standardized.csv,"Teklab, Inc-Bluff Rd",,TNI01408,120 United Drive,Collinsville,Illinois,,,env_labs,https://www.teklabinc.com/,Sherri Jones,cbogner@teklabinc.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,found_via_fallback_search,extracted,extracted,Teklab,True,HQ Lab @ Teklab
ENT-001106,1,env_labs_standardized.csv,"Teklab, Incorporated",,TNI02051,120 United Drive,Collinsville,Illinois,,,env_labs,https://www.teklabinc.com/,,,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=58898)","checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=58898)",extracted,extracted,Teklab Incorporated,True,HQ Lab @ Teklab Incorporated
ENT-001107,1,env_labs_standardized.csv,Teledyne Brown Engineering Environmental Services,,TNI01754,,Knoxville,Tennessee,,,env_labs,https://www.tbe.com/,,,,,,,,no_explicit_gmp,True,found_via_search,found_via_fallback_search,"pages_likely_js_rendered (pages_checked=1,fetched_ok=1,total_text_chars=196)","pages_likely_js_rendered (pages_checked=1,fetched_ok=1,total_text_chars=196)",extracted,extracted,Teledyne Brown Engineering Environmental Services,True,HQ Lab @ Teledyne Brown Engineering Environmental Services
ENT-001108,1,env_labs_standardized.csv,"Test,  Inc.",,TNI02052,,Peru,Illinois,,,env_labs,https://testinc.com/,Chris Perra – President,cperra@testinc.com,,,,,,no_explicit_gmp,True,found_via_search,found_via_fallback_search,extracted,extracted,extracted,extracted,Test,True,HQ Lab @ Test
ENT-001109,1,env_labs_standardized.csv,Tetra Tech Inc Ecological Testing Facility,,TNI01317,,Owings Mills,Maryland,,,env_labs,https://www.tetratech.com/,Marcus Bowersox,Marcus.Bowersox@tetratech.com,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Tetra Tech,True,HQ Lab @ Tetra Tech
ENT-001110,1,env_labs_standardized.csv,Texas Department of State Health Services / South Texas Laboratory,,TNI00097,1301 S. Rangerville Road,Harlingen,Texas,,,env_labs,https://www.dshs.texas.gov/laboratory-services/south-texas-laboratory,Diagnostic Serology Section Chief,aurora.martinez@dshs.texas.gov,,,,,,no_explicit_gmp,False,found_via_search,found_via_fallback_search,extracted,found_via_fallback_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=123847)",Texas Department of State Health Services South Texas Laboratory,True,HQ Lab @ Texas Department of State Health Services South Texas Laboratory
ENT-001111,1,env_labs_standardized.csv,Texas Department of State Health Services Laboratory - Austin,,TNI00082,1100 West 49th Street,Austin,Texas,,,env_labs,https://www.dshs.texas.gov/laboratory-services,Diagnostic Serology Section Chief,labinfo@dshs.texas.gov,,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=115990)",Texas Department of State Health Services Laboratory,True,HQ Lab @ Texas Department of State Health Services Laboratory
ENT-001112,1,env_labs_standardized.csv,Texas Institute for Applied Environmental Research (TIAER),,TNI00043,,Stephenville,Texas,,,env_labs,https://www.tarleton.edu/tiaer/,"Dr. Ali Saleh, Ph.D.",saleh@tarleton.edu,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Texas Institute for Applied Environmental Research TIAER,True,HQ Lab @ Texas Institute for Applied Environmental Research TIAER
ENT-001113,1,env_labs_standardized.csv,Texas Research Institute for Environmental Studies,,TNI02108,,Huntsville,Texas,,,env_labs,https://www.shsu.edu/dept/tries/index.html,,,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Texas Research Institute for Environmental Studies,True,HQ Lab @ Texas Research Institute for Environmental Studies
ENT-001114,1,env_labs_standardized.csv,THE LAB,,TNI02596,70 Westchester Ave,POUND RIDGE,New York,,,env_labs,https://thelab.eco/,,,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=5,fetched_ok=5,total_text_chars=14669)","checked_pages_not_found (pages_checked=5,fetched_ok=5,total_text_chars=14669)",extracted,extracted,THE LAB,True,HQ Lab @ THE LAB
ENT-001115,1,env_labs_standardized.csv,"THE METRO GROUP, INC.",,TNI02585,50-23 Twenty-Third Street,LONG ISLAND CITY,New York,,,env_labs,https://www.metrogroupinc.com/,"John Caloritis , CWT",sales@metrogroupinc.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,found_via_fallback_search,extracted,extracted,THE METRO GROUP,True,HQ Lab @ THE METRO GROUP
ENT-001116,1,env_labs_standardized.csv,The Texas Water Lab,,TNI02870,,Waller,Texas,,,env_labs,,,,,,,,,,,search_found_nothing,no_website_fallback_search_failed,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,The Texas Water Lab,True,HQ Lab @ The Texas Water Lab
ENT-001117,1,env_labs_standardized.csv,The Village of Palm Springs Water Treatment Plant,,TNI00344,226 Cypress Lane,Palm Springs,Florida,,,env_labs,https://www.vpsfl.org/,,,,,,,,no_explicit_gmp,False,found_via_search,extracted,"checked_pages_not_found (pages_checked=6,fetched_ok=6,total_text_chars=22630)","checked_pages_not_found (pages_checked=6,fetched_ok=6,total_text_chars=22630)",extracted,"checked_pages_not_found (pages_checked=6,fetched_ok=6,total_text_chars=22630)",The Village of Palm Springs Water Treatment Plant,True,HQ Lab @ The Village of Palm Springs Water Treatment Plant
ENT-001118,1,env_labs_standardized.csv,"The Water Shed Laboratories, Inc.",,TNI00605,304 S. Spring Garden Ave.,Deland,Florida,,,env_labs,https://www.watershedlab.com/,George Taylor,WaterShedLab@aol.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,extracted,extracted,extracted,The Water Shed Laboratories,True,HQ Lab @ The Water Shed Laboratories
ENT-001119,1,env_labs_standardized.csv,The Water Spigot,,TNI00606,5806 East Hwy 22,Panama City,Florida,,,env_labs,http://thewaterspigot.com,,trish@thewaterspigot.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=5,fetched_ok=4,total_text_chars=6091)",found_via_fallback_search,extracted,extracted,The Water Spigot,True,HQ Lab @ The Water Spigot
ENT-001120,1,env_labs_standardized.csv,Timpanogos Special Service District,,TNI02003,6400 North 5050 West,American Fork,Utah,,,env_labs,https://timpssd.org/,Richard Mickelsen,info@timssd.gov,,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,extracted,extracted,"checked_pages_not_found (pages_checked=7,fetched_ok=7,total_text_chars=16312)",Timpanogos Special Service District,True,HQ Lab @ Timpanogos Special Service District
ENT-001121,1,env_labs_standardized.csv,Timpview Analytical Laboratories,,TNI02004,1384 West 130 South,Orem,Utah,,,env_labs,http://www.timpviewlabs.com/,,info@timpview.com,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Timpview Analytical Laboratories,True,HQ Lab @ Timpview Analytical Laboratories
ENT-001122,1,env_labs_standardized.csv,Toho Water Authority Laboratory,,TNI00607,951 Martin Luther King Blvd.,Kissimmee,Florida,,,env_labs,https://www.tohowater.com/,,customerservice@tohowater.com,,,,,,no_explicit_gmp,False,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=69385)",extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=69385)",Toho Water Authority Laboratory,True,HQ Lab @ Toho Water Authority Laboratory
ENT-001123,1,env_labs_standardized.csv,TONAWANDA (T) WASTEWATER,,TNI01464,2919 Delaware Ave #14,TONAWANDA,New York,,,env_labs,https://www.tonawanda.ny.us/,Jason Koepsell,JKoepsell@northtonawanda.org,,,,,,no_explicit_gmp,False,found_via_search,extracted,found_via_fallback_search,found_via_fallback_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=83608)",TONAWANDA T WASTEWATER,True,HQ Lab @ TONAWANDA T WASTEWATER
ENT-001124,1,env_labs_standardized.csv,TONAWANDA (T) WATER TREATMENT PLANT,,TNI01450,2919 Delaware Ave #14,TONAWANDA,New York,,,env_labs,https://www.tonawanda.ny.us/,Jason W. Koepsell,jkoepsell@northtonawanda.org,,,,,,no_explicit_gmp,False,found_via_search,extracted,found_via_fallback_search,found_via_fallback_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=83608)",TONAWANDA T WATER TREATMENT PLANT,True,HQ Lab @ TONAWANDA T WATER TREATMENT PLANT
ENT-001125,1,env_labs_standardized.csv,Topeka Municipal Wastewater Laboratory,,TNI01940,,Topeka,Kansas,,,env_labs,,,,,,,,,,,search_found_nothing,no_website_fallback_search_failed,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,Topeka Municipal Wastewater Laboratory,True,HQ Lab @ Topeka Municipal Wastewater Laboratory
ENT-001126,1,env_labs_standardized.csv,Topeka Municipal Water Treatment Laboratory,,TNI01939,3245 NW Water Works Dr,Topeka,Kansas,,,env_labs,https://topeka.gov/,,,,,,,,no_explicit_gmp,False,found_via_search,found_via_fallback_search,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=44238)","checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=44238)",extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=44238)",Topeka Municipal Water Treatment Laboratory,True,HQ Lab @ Topeka Municipal Water Treatment Laboratory
ENT-001127,1,env_labs_standardized.csv,TOTAL WATER LABORATORIES LLC,,TNI02107,515 Old South 5,CAMDENTON,Missouri,,,env_labs,https://www.totalwaterlabs.com/,Kelly Goss,kellygoss@totalwaterlabs.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,TOTAL WATER LABORATORIES,True,HQ Lab @ TOTAL WATER LABORATORIES
ENT-001128,1,env_labs_standardized.csv,Town of Jupiter Water System,,TNI00609,210 Military Trail,Jupiter,Florida,,,env_labs,https://www.jupiter.fl.us/,,waterquality@jupiter.fl.us,,,,,,no_explicit_gmp,False,found_via_search,extracted,"checked_pages_not_found (pages_checked=7,fetched_ok=7,total_text_chars=22915)",found_via_fallback_search,extracted,"checked_pages_not_found (pages_checked=7,fetched_ok=7,total_text_chars=22915)",Town of Jupiter Water System,True,HQ Lab @ Town of Jupiter Water System
ENT-001129,1,env_labs_standardized.csv,TOWN OF LEWISTON,,TNI01455,1375 Ridge Road,LEWISTON,New York,,,env_labs,https://www.townoflewistonny.gov/,Jeffrey Ritter,,,,,,,no_explicit_gmp,False,found_via_search,extracted,found_via_fallback_search,"checked_pages_not_found (pages_checked=4,fetched_ok=4,total_text_chars=14549)",extracted,"checked_pages_not_found (pages_checked=4,fetched_ok=4,total_text_chars=14549)",TOWN OF,True,HQ Lab @ TOWN OF
ENT-001130,1,env_labs_standardized.csv,"TOWN OF ORANGETOWN, SEWER DEPARTMENT",,TNI01572,,ORANGEBURG,New York,,,env_labs,https://www.orangetown.com/,Eamon Reilly,ereilly@orangetown.com,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",TOWN OF ORANGETOWN SEWER DEPARTMENT,True,HQ Lab @ TOWN OF ORANGETOWN SEWER DEPARTMENT
ENT-001131,1,env_labs_standardized.csv,TRA RS&C Laboratory,,TNI00074,,Dallas,Texas,,,env_labs,https://www.trinityra.org/,,,,,,,,no_explicit_gmp,False,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=7,total_text_chars=37285)","checked_pages_not_found (pages_checked=8,fetched_ok=7,total_text_chars=37285)",extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=7,total_text_chars=37285)",TRA RSC Laboratory,True,HQ Lab @ TRA RSC Laboratory
ENT-001132,1,env_labs_standardized.csv,Trace Analytical,,TNI02768,,Muskegon,Michigan,,,env_labs,https://trace-labs.com/,Jon Mink,info@trace-labs.com,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Trace Analytical,True,HQ Lab @ Trace Analytical
ENT-001133,1,env_labs_standardized.csv,Traut Water Analysis Lab,,TNI01150,32640 Cty Rd 133,St Joseph,Minnesota,,,env_labs,https://www.trautcompanies.com/,Mark Traut,kelseyk@trautcompanies.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,found_via_fallback_search,extracted,extracted,Traut Water Analysis Lab,True,HQ Lab @ Traut Water Analysis Lab
ENT-001134,1,env_labs_standardized.csv,TRC ENVIRONMENTAL CORPORATION,,TNI01634,,WINDSOR,Connecticut,,,env_labs,https://www.trccompanies.com/,"Laura Ramey, Chief People Officer",cstopper@trccompanies.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,found_via_fallback_search,extracted,extracted,TRC ENVIRONMENTAL,True,HQ Lab @ TRC ENVIRONMENTAL
ENT-001135,1,env_labs_standardized.csv,"TRE Environmental Strategies, LLC",,TNI00257,,Fort Collins,Colorado,,,env_labs,https://treenvironmental.com/,David Pillard,pillardda.tre@gmail.com,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",TRE Environmental Strategies,True,HQ Lab @ TRE Environmental Strategies
ENT-001136,1,env_labs_standardized.csv,Tremonton Waste Water Treatment Plant Laboratory,,TNI02006,,Tremonton,Utah,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,Tremonton Waste Water Treatment Plant Laboratory,True,HQ Lab @ Tremonton Waste Water Treatment Plant Laboratory
ENT-001137,1,env_labs_standardized.csv,Tri-City/William Lloyd Analytical Lab,,TNI01130,9300 Poplar Bridge Road,Bloomington,Minnesota,,,env_labs,https://www.bloomingtonmn.gov/util/utilities-division,,,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Tri CityWilliam Lloyd Analytical Lab,True,HQ Lab @ Tri CityWilliam Lloyd Analytical Lab
ENT-001138,1,env_labs_standardized.csv,"Tri-State Laboratory Services, LLC",,TNI02240,"160 Lank Branch, Suite #1",Pikeville,Kentucky,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,Tri State Laboratory Services,True,HQ Lab @ Tri State Laboratory Services
ENT-001139,1,env_labs_standardized.csv,"Tri-Tech Laboratories, Inc.",,TNI00612,,Orlando,Florida,,,env_labs,https://www.tritechlabs.com/,Linda Trytek,,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Tri Tech Laboratories,True,HQ Lab @ Tri Tech Laboratories
ENT-001140,1,env_labs_standardized.csv,TriCounty Health Department Environmental Laboratory,,TNI02007,Vernal 133 South 500 East,Vernal,Utah,,,env_labs,https://www.tricountyhealthut.gov/,Sydnee Lyons,publiccomment@tricountyhealthut.gov,,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=37326)",TriCounty Health Department Environmental Laboratory,True,HQ Lab @ TriCounty Health Department Environmental Laboratory
ENT-001141,1,env_labs_standardized.csv,Trinity River Authority Lake Livingston Project Laboratory,,TNI00070,5170 S. FM 1988,Livingston,Texas,,,env_labs,http://www.trinityra.org/,,aguayot@trinityra.org,,,,,,no_explicit_gmp,False,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=7,total_text_chars=37285)",found_via_fallback_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=7,total_text_chars=37285)",Trinity River Authority Lake Livingston Project Laboratory,True,HQ Lab @ Trinity River Authority Lake Livingston Project Laboratory
ENT-001142,1,env_labs_standardized.csv,TROY (C) PUBLIC UTILITY DEPARTMENT,,TNI01507,"433 River Street, Suite 5001",TROY,New York,,,env_labs,https://www.troyny.gov/,,maps@troyny.gov,,,,,,no_explicit_gmp,False,found_via_search,extracted,"checked_pages_not_found (pages_checked=7,fetched_ok=7,total_text_chars=19834)",found_via_fallback_search,extracted,"checked_pages_not_found (pages_checked=7,fetched_ok=7,total_text_chars=19834)",TROY C PUBLIC UTILITY DEPARTMENT,True,HQ Lab @ TROY C PUBLIC UTILITY DEPARTMENT
