lab_id,company_name,lab_name,street_address,city,state,zip_code,is_hq,company_url,contact_name,contact_email,latitude,longitude,lab_type,data_source,phone_number,clia_number,specialty,date_collected
CLIA_CA_01533,Fertlity Specialists Medical Group,Fertlity Specialists Medical Group,"6125 Paseo Del Norte, Ste 120",Carlsbad,CA,92011,,,,,,,clinical,CMS_CLIA,(858) 505-5500,05D2137456,Routine Chemistry,20251119
CLIA_CA_01534,Mccray Dermatology,Mccray Dermatology,"623 West Ave Q, Ste E",Palmdale,CA,93551,,,,,,,clinical,CMS_CLIA,(661) 947-3700,05D2138289,Routine Chemistry,20251202
CLIA_CA_01535,Octapharma Plasma Inc,Octapharma Plasma Inc,10870 Katella Ave Ste D,Anaheim,CA,92804,,,,,,,clinical,CMS_CLIA,(714) 741-4955,05D2138932,Routine Chemistry,20201221
CLIA_CA_01536,Octapharma Plasma Inc,Octapharma Plasma Inc,11528 Telegraph Rd,Santa Fe Springs,CA,90670,,,,,,,clinical,CMS_CLIA,(562) 406-2239,05D2138933,Routine Chemistry,20210319
CLIA_CA_01537,California Dermatology Institute,California Dermatology Institute,"3095 Old Conejo Rd, Ste 200",Thousand Oaks,CA,91320,,,,,,,clinical,CMS_CLIA,(888) 367-1850,05D2139504,Routine Chemistry,20250407
CLIA_CA_01538,Coastal Skin And Eye Institute,Coastal Skin And Eye Institute,"5550 Carmel Mountain Rd, Ste 206",San Diego,CA,92130,,,,,,,clinical,CMS_CLIA,(858) 943-2540,05D2139861,Routine Chemistry,20250821
CLIA_CA_01539,"Artius Dermatology Associates, Pc","Artius Dermatology Associates, Pc",573 W Putnam Ave,Porterville,CA,93257,,,,,,,clinical,CMS_CLIA,(559) 781-1812,05D2140871,Routine Chemistry,20240820
CLIA_CA_01540,West Dermatology Skin & Cancer Center,West Dermatology Skin & Cancer Center,"9339 Genesee Ave, Ste 350A",San Diego,CA,92121,,,,,,,clinical,CMS_CLIA,(858) 454-4300,05D2141176,Routine Chemistry,20250327
CLIA_CA_01541,Valley Skin Institute,Valley Skin Institute,7777 N Ingram Ave,Fresno,CA,93711,,,,,,,clinical,CMS_CLIA,(559) 472-7546,05D2141433,Routine Chemistry,20240712
CLIA_CA_01542,Scpmg Garfield Specialty Center,Scpmg Garfield Specialty Center,"5893 Copley Dr, 5th Flr",San Diego,CA,92111,,,,,,,clinical,CMS_CLIA,(858) 616-5638,05D2141445,Routine Chemistry,20240807
CLIA_CA_01543,Sc Health Labs,Sc Health Labs,15540 Rockfield Blvd  Suite A100,Irvine,CA,92618,,,,,,,clinical,CMS_CLIA,(650) 999-1710,05D2141585,Routine Chemistry,20260116
CLIA_CA_01544,"Richard G. Quist Md, Medical Corp, Inc.","Richard G. Quist Md, Medical Corp, Inc.","520 Superior Ave, Ste 245",Newport Beach,CA,92663,,,,,,,clinical,CMS_CLIA,(949) 645-8300,05D2141819,Routine Chemistry,20250909
CLIA_CA_01545,Octapharma Plasma Inc,Octapharma Plasma Inc,1828 Clovis Ave,Clovis,CA,93612,,,,,,,clinical,CMS_CLIA,(559) 298-7433,05D2142032,Routine Chemistry,20210113
CLIA_CA_01546,"Gary Chuang Md, Inc","Gary Chuang Md, Inc","3475 Torrance Blvd, Ste E",Torrance,CA,90503,,,,,,,clinical,CMS_CLIA,(310) 316-4988,05D2142368,Routine Chemistry,20231114
CLIA_CA_01547,Laser Skin Care Center,Laser Skin Care Center,11 Almond Tree Ln,Irvine,CA,92612,,,,,,,clinical,CMS_CLIA,(562) 414-6452,05D2142371,Routine Chemistry,20250701
CLIA_CA_01548,Family Planning Associates Medical Group Inc,Family Planning Associates Medical Group Inc,4922 Whittier Blvd,East Los Angeles,CA,90022,,,,,,,clinical,CMS_CLIA,(909) 382-0201,05D2144191,Routine Chemistry,20241029
CLIA_CA_01549,Redwood Family Dermatology,Redwood Family Dermatology,"555 S Dora St, Ste B",Ukiah,CA,95482,,,,,,,clinical,CMS_CLIA,(707) 462-3996,05D2144192,Routine Chemistry,20250723
CLIA_CA_01550,Skin And Beauty Center (Sbc) Inc,Skin And Beauty Center (Sbc) Inc,23501 Cinema Dr Ste 111,Santa Clarita,CA,91355,,,,,,,clinical,CMS_CLIA,(661) 258-3811,05D2144303,Routine Chemistry,20240307
CLIA_CA_01551,Skin And Beauty Center- Verdugo Hills,Skin And Beauty Center- Verdugo Hills,1818 Verdugo Blvd Ste 304,Glendale,CA,91208,,,,,,,clinical,CMS_CLIA,(818) 790-3588,05D2144305,Routine Chemistry,20250625
CLIA_CA_01552,Skin And Beauty Center Lab,Skin And Beauty Center Lab,"2220 N Screenland Dr, Ste 101",Burbank,CA,91505,,,,,,,clinical,CMS_CLIA,(877) 842-8000,05D2144307,Routine Chemistry,20250626
CLIA_CA_01553,Homeira Mehrabian Md Inc,Homeira Mehrabian Md Inc,"500 Superior Ave, Ste 320",Newport Beach,CA,92663,,,,,,,clinical,CMS_CLIA,(949) 791-7155,05D2144310,Routine Chemistry,20251023
CLIA_CA_01554,Christopher Evan Lee Md Inc,Christopher Evan Lee Md Inc,"520 Superior Ave, Ste 290",Newport Beach,CA,92663,,,,,,,clinical,CMS_CLIA,(949) 645-6244,05D2144313,Routine Chemistry,20250909
CLIA_CA_01555,Zand Dermatology Inc,Zand Dermatology Inc,"655 Redwood Hwy, Ste 246",Mill Valley,CA,94941,,,,,,,clinical,CMS_CLIA,(415) 301-5000,05D2145017,Routine Chemistry,20250603
CLIA_CA_01556,"New World Clinical Laboratory, Inc","New World Clinical Laboratory, Inc",10841 Noel St Ste 110,Los Alamitos,CA,90720,,,,,,,clinical,CMS_CLIA,(562) 200-5054,05D2145018,Routine Chemistry,20250916
CLIA_CA_01557,Beverly Hills Center For Digestive Health,Beverly Hills Center For Digestive Health,"8733 Beverly Blvd, Ste 201",Los Angeles,CA,90048,,,,,,,clinical,CMS_CLIA,(626) 409-4799,05D2145030,Routine Chemistry,20240926
CLIA_CA_01558,"Advanced Institute Of Dermatology, Inc.","Advanced Institute Of Dermatology, Inc.",665 Camino De Los Mares Ste 305,San Clemente,CA,92673,,,,,,,clinical,CMS_CLIA,(949) 276-8090,05D2145032,Routine Chemistry,20230417
CLIA_CA_01559,Yosemite Pathology Medical Group Inc,Yosemite Pathology Medical Group Inc,4301 North Star Way,Modesto,CA,95356,,,,,,,clinical,CMS_CLIA,(209) 577-1200,05D2146088,Routine Chemistry,20251119
CLIA_CA_01560,Novogene Laboratory,Novogene Laboratory,2921 Stockton Blvd Ste 1810,Sacramento,CA,95817,,,,,,,clinical,CMS_CLIA,(916) 252-0068,05D2146243,Routine Chemistry,20230124
CLIA_CA_01561,"Michelle Aszterbaum, Md Inc","Michelle Aszterbaum, Md Inc","360 San Miguel Dr,  Ste 406",Newport Beach,CA,92660,,,,,,,clinical,CMS_CLIA,(949) 525-0700,05D2146684,Routine Chemistry,20231215
CLIA_CA_01562,"Usa Biosciences, Llc","Usa Biosciences, Llc","24309 Narbonne Avenue, Suite 210",Lomita,CA,90717,,,,,,,clinical,CMS_CLIA,(310) 755-7530,05D2147767,Routine Chemistry,20251022
CLIA_CA_01563,Hala Koudsi Md Inc,Hala Koudsi Md Inc,"3655 Lomita Blvd, Ste 215",Torrance,CA,90505,,,,,,,clinical,CMS_CLIA,(310) 378-8885,05D2147858,Routine Chemistry,20250509
CLIA_CA_01564,Csi Medical Group Pc,Csi Medical Group Pc,1934 Via Centre Ste B,Vista,CA,92081,,,,,,,clinical,CMS_CLIA,(760) 295-2299,05D2148484,Routine Chemistry,20260107
CLIA_CA_01565,Octapharma Plasma Inc,Octapharma Plasma Inc,7200 Bancroft Ave Ste 100,Oakland,CA,94605,,,,,,,clinical,CMS_CLIA,(510) 746-8306,05D2149048,Routine Chemistry,20211117
CLIA_CA_01566,"Certis Oncology Solutions, Inc","Certis Oncology Solutions, Inc","5626 Oberlin Dr, Ste 110",San Diego,CA,92121,,,,,,,clinical,CMS_CLIA,(858) 952-1820,05D2149049,Routine Chemistry,20241105
CLIA_CA_01567,Solano Dermatology Associates,Solano Dermatology Associates,"1700 Second St, Ste 220",Napa,CA,94559,,,,,,,clinical,CMS_CLIA,(707) 252-2931,05D2150064,Routine Chemistry,20250819
CLIA_CA_01568,Redwood Empire Dermatology,Redwood Empire Dermatology,301 East St,Healdsburg,CA,95448,,,,,,,clinical,CMS_CLIA,(707) 433-4239,05D2150673,Routine Chemistry,20250827
CLIA_CA_01569,La Jolla Dermatology & Laser Surgery Center,La Jolla Dermatology & Laser Surgery Center,7301 Girard Ave Ste 202,La Jolla,CA,92037,,,,,,,clinical,CMS_CLIA,(858) 456-3992,05D2150801,Routine Chemistry,20230411
CLIA_CA_01570,San Diego Gastroenterology,San Diego Gastroenterology,"4060 4th Ave, Ste 240",San Diego,CA,92103,,,,,,,clinical,CMS_CLIA,(619) 291-6064,05D2151143,Routine Chemistry,20241106
CLIA_CA_01571,Gameday Men'S Health,Gameday Men'S Health,"2333 State Street, Suite 200",Carlsbad,CA,92008,,,,,,,clinical,CMS_CLIA,(858) 252-9202,05D2151482,Routine Chemistry,20210909
CLIA_CA_01572,"Mohs-Tek, Inc","Mohs-Tek, Inc",1342 Bell Ave Ste 3H,Tustin,CA,92780,,,,,,,clinical,CMS_CLIA,(949) 559-6647,05D2152412,Routine Chemistry,20211103
CLIA_CA_01573,Peyton P Berookim Md Inc,Peyton P Berookim Md Inc,"415 N Crescent Dr,  #200",Beverly Hills,CA,90210,,,,,,,clinical,CMS_CLIA,(310) 271-1122,05D2152723,Routine Chemistry,20250312
CLIA_CA_01574,"Stockdale Podiatry Group, Inc","Stockdale Podiatry Group, Inc",110 New Stine Rd,Bakersfield,CA,93309,,,,,,,clinical,CMS_CLIA,(661) 832-1667,05D2152724,Routine Chemistry,20250707
CLIA_CA_01575,Center For Gi Health,Center For Gi Health,"9730 Wilshire Blvd, Ste 213",Beverly Hills,CA,90212,,,,,,,clinical,CMS_CLIA,(310) 657-4444,05D2153014,Routine Chemistry,20250312
CLIA_CA_01576,Neoanalytics Laboratory,Neoanalytics Laboratory,"25 S Raymond Ave, Ste 204",Alhambra,CA,91801,,,,,,,clinical,CMS_CLIA,(626) 703-4445,05D2153457,Routine Chemistry,20251006
CLIA_CA_01577,University Skin Institute,University Skin Institute,"650 University Ave, Ste 200",Sacramento,CA,95825,,,,,,,clinical,CMS_CLIA,(916) 571-5200,05D2153675,Routine Chemistry,20250228
CLIA_CA_01578,"Octapharma Plasma, Inc","Octapharma Plasma, Inc",1234 W Francisquito Ave,West Covina,CA,91790,,,,,,,clinical,CMS_CLIA,(626) 498-2723,05D2154152,Routine Chemistry,20211021
CLIA_CA_01579,Tanya Kormeili Md,Tanya Kormeili Md,"2811 Wilshire Blvd, Ste 640",Santa Monica,CA,90403,,,,,,,clinical,CMS_CLIA,(310) 526-8301,05D2154286,Routine Chemistry,20241118
CLIA_CA_01580,"Altera Laboratory Services, Llc","Altera Laboratory Services, Llc",2670 N Main St Ste 100,Santa Ana,CA,92705,,,,,,,clinical,CMS_CLIA,(858) 449-4565,05D2154950,Routine Chemistry,20250926
CLIA_CA_01581,Los Angeles Ivf Laboratory,Los Angeles Ivf Laboratory,"16055 Ventura Blvd, Ste 1000",Encino,CA,91436,,,,,,,clinical,CMS_CLIA,(818) 650-8142,05D2155294,Routine Chemistry,20220902
CLIA_CA_01582,"Gmi Laboratories, Llc","Gmi Laboratories, Llc",1278 E Colorado Blvd,Pasadena,CA,91106,,,,,,,clinical,CMS_CLIA,(626) 696-3089,05D2155295,Routine Chemistry,20240214
CLIA_CA_01583,Exceptional Dermatology Care,Exceptional Dermatology Care,"2720 N Harbor Blvd, Ste 205",Fullerton,CA,92835,,,,,,,clinical,CMS_CLIA,(714) 882-5525,05D2155924,Routine Chemistry,20251015
CLIA_CA_01584,Spring Fertility,Spring Fertility,80 Grand Ave Ste 300,Oakland,CA,94612,,,,,,,clinical,CMS_CLIA,(415) 964-5618,05D2157169,Routine Chemistry,20220323
CLIA_CA_01585,Beverly Hills Digestive Care,Beverly Hills Digestive Care,"240 S La Cienega Blvd, Ste 102",Beverly Hills,CA,90211,,,,,,,clinical,CMS_CLIA,(310) 246-4100,05D2157366,Routine Chemistry,20251021
CLIA_CA_01586,Reproductive Medicine Associates Of,Reproductive Medicine Associates Of,11500 W Olympic Blvd Ste 150,Los Angeles,CA,90064,,,,,,,clinical,CMS_CLIA,(424) 293-8841,05D2158115,Routine Chemistry,20241024
CLIA_CA_01587,Eurofins Donor & Product Testing Llc,Eurofins Donor & Product Testing Llc,4550 Norris Canyon Rd Ste 100,San Ramon,CA,94583,,,,,,,clinical,CMS_CLIA,(855) 875-5227,05D2158182,Routine Chemistry,20221117
CLIA_CA_01588,H&M Molecular Diagnostics Llc,H&M Molecular Diagnostics Llc,"3770 Tansy St,  Ste 101",San Diego,CA,92121,,,,,,,clinical,CMS_CLIA,(858) 258-9493,05D2158603,Routine Chemistry,20240712
CLIA_CA_01589,Hodari Md Dermatology,Hodari Md Dermatology,1178 Live Oak Blvd,Yuba City,CA,95991,,,,,,,clinical,CMS_CLIA,(530) 342-8295,05D2159733,Routine Chemistry,20250730
CLIA_CA_01590,West Dermatology - Arroyo Grande,West Dermatology - Arroyo Grande,"200 Station Way, Ste E",Arroyo Grande,CA,93420,,,,,,,clinical,CMS_CLIA,(805) 202-7336,05D2160234,Routine Chemistry,20250121
CLIA_CA_01591,Comprehensive Urology,Comprehensive Urology,"8631 W 3rd St, Ste 1115E",Los Angeles,CA,90048,,,,,,,clinical,CMS_CLIA,(310) 278-8330,05D2160862,Routine Chemistry,20240605
CLIA_CA_01592,Octapharma Plasma Inc,Octapharma Plasma Inc,118 Oak St,Bakersfield,CA,93304,,,,,,,clinical,CMS_CLIA,(661) 578-5768,05D2161236,Routine Chemistry,20220517
CLIA_CA_01593,San Diego Digestive Disease Consultants,San Diego Digestive Disease Consultants,"8008 Frost St, Ste 200",San Diego,CA,92123,,,,,,,clinical,CMS_CLIA,(714) 404-2371,05D2161289,Routine Chemistry,20251126
CLIA_CA_01594,Expert Dermatology,Expert Dermatology,23101 Sherman Pl Ste 520,West Hills,CA,91307,,,,,,,clinical,CMS_CLIA,(818) 336-1853,05D2161972,Routine Chemistry,20230215
CLIA_CA_01595,Siamak Tabib Md Inc,Siamak Tabib Md Inc,8631 W 3rd St Ste 1015E,Los Angeles,CA,90048,,,,,,,clinical,CMS_CLIA,(310) 963-4123,05D2162843,Routine Chemistry,20200318
CLIA_CA_01596,Laguna Dermatology,Laguna Dermatology,23521 Paseo De Valencia Ste 102,Laguna Hills,CA,92653,,,,,,,clinical,CMS_CLIA,(949) 520-1815,05D2163005,Routine Chemistry,20250521
CLIA_CA_01597,Western Pathology Inc.,Western Pathology Inc.,215 Pesetas Lane,Santa Barbara,CA,93110,,,,,,,clinical,CMS_CLIA,(805) 543-5000,05D2163759,Routine Chemistry,20250807
CLIA_CA_01598,Life Ivf Center Los Angeles,Life Ivf Center Los Angeles,"289 W Huntington Dr, Ste 400",Arcadia,CA,91007,,,,,,,clinical,CMS_CLIA,(626) 777-1133,05D2164222,Routine Chemistry,20250326
CLIA_CA_01599,"James Y. Wang, Md, Inc.","James Y. Wang, Md, Inc.","888 S Figueroa St, Ste 1050",Los Angeles,CA,90017,,,,,,,clinical,CMS_CLIA,(213) 319-3339,05D2165086,Routine Chemistry,20240815
CLIA_CA_01600,Benjamin Basseri Md Inc,Benjamin Basseri Md Inc,"9454 Wilshire Blvd, Ste 510",Beverly Hills,CA,90212,,,,,,,clinical,CMS_CLIA,(310) 855-5855,05D2165307,Routine Chemistry,20240625
CLIA_CA_01601,"Coastal Family Dermatology, Pc","Coastal Family Dermatology, Pc",892 Aerovista Pl Ste 120,San Luis Obispo,CA,93401,,,,,,,clinical,CMS_CLIA,(805) 544-5567,05D2165534,Routine Chemistry,20240307
CLIA_CA_01602,Boswell Dermatology,Boswell Dermatology,6730 N West Avenue,Fresno,CA,93711,,,,,,,clinical,CMS_CLIA,(559) 439-3000,05D2165559,Routine Chemistry,20240709
CLIA_CA_01603,Advanced Dermatology Center,Advanced Dermatology Center,"1624 W Olive Ave, Ste B",Burbank,CA,91506,,,,,,,clinical,CMS_CLIA,(818) 729-9149,05D2165560,Routine Chemistry,20250131
CLIA_CA_01604,Cbcc Skin And Dermatology Center,Cbcc Skin And Dermatology Center,"6401 Truxtun Ave, Ste A",Bakersfield,CA,93309,,,,,,,clinical,CMS_CLIA,(661) 616-1671,05D2165563,Routine Chemistry,20250723
CLIA_CA_01605,Pacific Dermatology Institute,Pacific Dermatology Institute,"25405 Hancock Ave, Ste 200",Murrieta,CA,92562,,,,,,,clinical,CMS_CLIA,(951) 200-2090,05D2166071,Routine Chemistry,20250717
CLIA_CA_01606,Pacific Dermatology Institute,Pacific Dermatology Institute,"770 Magnolia Ave, Ste 1-H",Corona,CA,92879,,,,,,,clinical,CMS_CLIA,(951) 734-8989,05D2166072,Routine Chemistry,20250205
CLIA_CA_01607,"Ramin Ram, Md","Ramin Ram, Md",1628 S Grand Ave,Glendora,CA,91740,,,,,,,clinical,CMS_CLIA,(818) 605-9795,05D2166073,Routine Chemistry,20250327
CLIA_CA_01608,Pacific Dermatology Institute,Pacific Dermatology Institute,"585 N Mountain Ave, Ste A",Upland,CA,91786,,,,,,,clinical,CMS_CLIA,(909) 608-7546,05D2166468,Routine Chemistry,20250107
CLIA_CA_01609,Pacific Dermatology Institute,Pacific Dermatology Institute,"9041 Magnolia Ave, Ste 206",Riverside,CA,92503,,,,,,,clinical,CMS_CLIA,(951) 354-2220,05D2166469,Routine Chemistry,20250812
CLIA_CA_01610,Pacific Dermatology Institute,Pacific Dermatology Institute,1666 N Waterman Ave,San Bernardino,CA,92404,,,,,,,clinical,CMS_CLIA,(909) 886-3376,05D2166470,Routine Chemistry,20250715
CLIA_CA_01611,Pacific Dermatology Institute,Pacific Dermatology Institute,"255 Terracina Blvd, Ste 205C",Redlands,CA,92373,,,,,,,clinical,CMS_CLIA,(909) 793-2323,05D2166471,Routine Chemistry,20250715
CLIA_CA_01612,Pacific Dermatology Institute,Pacific Dermatology Institute,"18523 Corwin Rd, Ste G",Apple Valley,CA,92307,,,,,,,clinical,CMS_CLIA,(760) 242-3375,05D2166472,Routine Chemistry,20250721
CLIA_CA_01613,"Sasha Salloum Md Inc, A Professional Medical Corp","Sasha Salloum Md Inc, A Professional Medical Corp",1045 E Pennsylvania Ave,Escondido,CA,92025,,,,,,,clinical,CMS_CLIA,(760) 884-4500,05D2166539,Routine Chemistry,20220810
CLIA_CA_01614,Westside Gastro Care,Westside Gastro Care,2001 Santa Monica Blvd Ste 1286-W,Santa Monica,CA,90404,,,,,,,clinical,CMS_CLIA,(310) 285-3005,05D2166863,Routine Chemistry,20230421
CLIA_CA_01615,Sunrise Diagnostics Laboratories Inc,Sunrise Diagnostics Laboratories Inc,4111 Ocean View Blvd,Montrose,CA,91020,,,,,,,clinical,CMS_CLIA,(818) 696-8575,05D2166864,Routine Chemistry,20251112
CLIA_CA_01616,Dynacare Diagnostic,Dynacare Diagnostic,2166 Shaw Ave Ste #104,Clovis,CA,93611,,,,,,,clinical,CMS_CLIA,(559) 862-8636,05D2167092,Routine Chemistry,20250206
CLIA_CA_01617,James P Lin Md Inc,James P Lin Md Inc,400 E Rincon St Ste 108,Corona,CA,92879,,,,,,,clinical,CMS_CLIA,(949) 453-8600,05D2167094,Routine Chemistry,20200918
CLIA_CA_01618,"Golden State Dermatology Associates, Inc","Golden State Dermatology Associates, Inc","370 N Wiget Ln, Ste 250",Walnut Creek,CA,94598,,,,,,,clinical,CMS_CLIA,(925) 278-7592,05D2167095,Routine Chemistry,20201202
CLIA_CA_01619,Exer Medical Corporation,Exer Medical Corporation,"111 S Westlake Blvd, Ste 110",Westlake Village,CA,91362,,,,,,,clinical,CMS_CLIA,(805) 557-8177,05D2167405,Routine Chemistry,20240425
CLIA_CA_01620,Billiontoone Laboratory,Billiontoone Laboratory,3200 Whipple Rd,Union City,CA,94587,,,,,,,clinical,CMS_CLIA,(650) 666-6443,05D2167800,Routine Chemistry,20210303
CLIA_CA_01621,Won K Yu Md Inc,Won K Yu Md Inc,"17400 Irvine Blvd, Ste F",Tustin,CA,92780,,,,,,,clinical,CMS_CLIA,(714) 937-9400,05D2168636,Routine Chemistry,20250915
CLIA_CA_01622,Khaldoun Debian Md Inc,Khaldoun Debian Md Inc,"17400 Irvine Blvd, Ste F",Tustin,CA,92780,,,,,,,clinical,CMS_CLIA,(714) 937-9400,05D2168637,Routine Chemistry,20250915
CLIA_CA_01623,Afmc Diamond Lab,Afmc Diamond Lab,"1370 Valley Vista Dr, Ste 135",Diamond Bar,CA,91765,,,,,,,clinical,CMS_CLIA,(909) 777-8888,05D2169111,Routine Chemistry,20221027
CLIA_CA_01624,Precision Pathology Medical Group Inc,Precision Pathology Medical Group Inc,"4626 Willow Rd, Ste 102",Pleasanton,CA,94588,,,,,,,clinical,CMS_CLIA,(209) 577-1200,05D2169457,Routine Chemistry,20260203
CLIA_CA_01625,Pacific Dermatology Institute,Pacific Dermatology Institute,1801 E Tahquitz Canyon Way Ste 103,Palm Springs,CA,92262,,,,,,,clinical,CMS_CLIA,(760) 537-5561,05D2170601,Routine Chemistry,20250722
CLIA_CA_01626,San Bernardino Gastroenterology,San Bernardino Gastroenterology,"2006 N Riverside Ave, Ste C",Rialto,CA,92377,,,,,,,clinical,CMS_CLIA,(909) 883-2999,05D2170603,Routine Chemistry,20250829
CLIA_CA_01627,"Artius Dermatology Associates, Pc","Artius Dermatology Associates, Pc",1921 N Gateway Blvd Ste 101,Fresno,CA,93727,,,,,,,clinical,CMS_CLIA,(559) 216-0078,05D2172071,Routine Chemistry,20240711
CLIA_CA_01628,Ocean Skin And Vein Institute,Ocean Skin And Vein Institute,3661 Torrance Blvd Ste 104,Torrance,CA,90503,,,,,,,clinical,CMS_CLIA,(310) 370-5679,05D2173012,Routine Chemistry,20240313
CLIA_CA_01629,Advanced Dermatology Care Inc,Advanced Dermatology Care Inc,48 Fenton St,Livermore,CA,94550,,,,,,,clinical,CMS_CLIA,(925) 328-0255,05D2173013,Routine Chemistry,20260126
CLIA_CA_01630,Golden State Dermatology,Golden State Dermatology,1074 Murietta Blvd,Livermore,CA,94550,,,,,,,clinical,CMS_CLIA,(925) 443-0980,05D2173819,Routine Chemistry,20251117
CLIA_CA_01631,Asteria Laboratory,Asteria Laboratory,"8640 W 3rd St, Ste 203",Los Angeles,CA,90048,,,,,,,clinical,CMS_CLIA,(310) 464-0231,05D2174365,Routine Chemistry,20250508
CLIA_CA_01632,University Dermatopathology,University Dermatopathology,"2220 N. Screenland Dr, Ste 102",Burbank,CA,91505,,,,,,,clinical,CMS_CLIA,(323) 935-8800,05D2174490,Routine Chemistry,20250919
CLIA_CA_01633,Pacific Coast Gastroenterology Inc,Pacific Coast Gastroenterology Inc,"18 Endeavor, Ste 204",Irvine,CA,92618,,,,,,,clinical,CMS_CLIA,(949) 727-2035,05D2174772,Routine Chemistry,20260223
CLIA_CA_01634,Exer Medical Corporation,Exer Medical Corporation,395 Silver Spur Rd,Palos Verdes Peninsula,CA,90274,,,,,,,clinical,CMS_CLIA,(424) 323-3500,05D2177140,Routine Chemistry,20240619
CLIA_CA_01635,Valley Dermatology And Plastic Surgery,Valley Dermatology And Plastic Surgery,"3443 Villa Lane, Ste 10",Napa,CA,94558,,,,,,,clinical,CMS_CLIA,(707) 927-3508,05D2177603,Routine Chemistry,20250828
CLIA_CA_01636,"American Specialty Laboratory, Inc","American Specialty Laboratory, Inc","15211 Vanowen St, Ste 204",Van Nuys,CA,91405,,,,,,,clinical,CMS_CLIA,(818) 780-3242,05D2177888,Routine Chemistry,20251209
CLIA_CA_01637,"Octapharma Plasma, Inc","Octapharma Plasma, Inc",2415 San Pablo Dam Rd Ste 300-B,San Pablo,CA,94806,,,,,,,clinical,CMS_CLIA,(510) 374-4815,05D2178198,Routine Chemistry,20210608
CLIA_CA_01638,Encompass Health Rehabilitation Hospital,Encompass Health Rehabilitation Hospital,35470 Whitewood Rd,Murrieta,CA,92563,,,,,,,clinical,CMS_CLIA,(951) 246-6500,05D2178538,Routine Chemistry,20201124
CLIA_CA_01639,Exer Medical Corporation,Exer Medical Corporation,6440 Platt Ave,West Hills,CA,91307,,,,,,,clinical,CMS_CLIA,(818) 946-1103,05D2178989,Routine Chemistry,20240620
CLIA_CA_01640,Tpmg Fresno Mohs Laboratory,Tpmg Fresno Mohs Laboratory,"7300 N Fresno St, Oak Bldg Fl 3",Fresno,CA,93720,,,,,,,clinical,CMS_CLIA,(559) 448-5233,05D2179672,Routine Chemistry,20220519
CLIA_CA_01641,Innovative Pathology Medical Group,Innovative Pathology Medical Group,21250 Hawthorne Blvd Ste 800,Torrance,CA,90503,,,,,,,clinical,CMS_CLIA,(310) 339-5495,05D2180074,Routine Chemistry,20250509
CLIA_CA_01642,Incinta Fertility Center,Incinta Fertility Center,"21545 Hawthorne Blvd, Pavilion B",Torrance,CA,90503,,,,,,,clinical,CMS_CLIA,(424) 212-4087,05D2180113,Routine Chemistry,20221209
CLIA_CA_01643,Exer Medical Corporation,Exer Medical Corporation,359 Carmen Dr,Camarillo,CA,93010,,,,,,,clinical,CMS_CLIA,(805) 914-5592,05D2180115,Routine Chemistry,20210420
CLIA_CA_01644,Salar Hazany Md Inc,Salar Hazany Md Inc,"421 N Rodeo Dr, 2nd Flr, Ste T-13",Beverly Hills,CA,90210,,,,,,,clinical,CMS_CLIA,(310) 571-8435,05D2180720,Routine Chemistry,20260205
CLIA_CA_01645,Eiv Diagnostics,Eiv Diagnostics,"1477 E Shaw Ave, Ste 170",Fresno,CA,93710,,,,,,,clinical,CMS_CLIA,(559) 777-7117,05D2181132,Routine Chemistry,20250314
CLIA_CA_01646,"Foot And Ankle Concepts, Inc.","Foot And Ankle Concepts, Inc.",2100 Solar Dr Ste 102,Oxnard,CA,93036,,,,,,,clinical,CMS_CLIA,(805) 988-3338,05D2181230,Routine Chemistry,20220428
