lab_id,company_name,lab_name,street_address,city,state,zip_code,is_hq,company_url,contact_name,contact_email,latitude,longitude,lab_type,data_source,phone_number,clia_number,specialty,date_collected,npi_number,official_name,official_title,official_phone
CLIA_CA_01714,"Western Pathology, Inc","Western Pathology, Inc","1 Technology Dr, Ste C-523",Irvine,CA,92618,,,,,33.648511,-117.734301,clinical,CMS_CLIA,(805) 543-5000,05D2227171,Routine Chemistry,20251230,,,,
CLIA_CA_01715,Csl Plasma Inc,Csl Plasma Inc,8 N Euclid Ave Ste 8-10,National City,CA,91950,,,,,32.689695,-117.08518,clinical,CMS_CLIA,(619) 505-2414,05D2227461,Routine Chemistry,20230424,,,,
CLIA_CA_01716,First Rate Lab Llc,First Rate Lab Llc,1920 E Warner Ave Ste 3G,Santa Ana,CA,92705,,,,,33.713075,-117.840742,clinical,CMS_CLIA,(657) 439-4540,05D2228650,Routine Chemistry,20240103,1811660327,ELINELL PAMINTUAN,Administrator,9494784051
CLIA_CA_01717,Golden State Dermatology,Golden State Dermatology,"632 W 11th St, Ste 219",Tracy,CA,95376,,,,,37.739548,-121.434923,clinical,CMS_CLIA,(209) 836-2220,05D2228655,Routine Chemistry,20250205,,,,
CLIA_CA_01718,"L&L Diagnostics, Llc","L&L Diagnostics, Llc",908 N Citrus Ave,Covina,CA,91722,,,,,34.095893,-117.89011,clinical,CMS_CLIA,(626) 598-4706,05D2229525,Routine Chemistry,20240919,,,,
CLIA_CA_01719,Mobile Stat Lab,Mobile Stat Lab,450 Bauchet St,Los Angeles,CA,90012,,,,,34.059132,-118.231196,clinical,CMS_CLIA,(310) 344-2624,05D2229641,Routine Chemistry,20230511,,,,
CLIA_CA_01720,"Kan-Di-Ki, Llc  Dba Tridentcare","Kan-Di-Ki, Llc  Dba Tridentcare","175 Technology Dr, Ste 100",Irvine,CA,92618,,,,,33.664085,-117.745263,clinical,CMS_CLIA,(657) 297-0320,05D2230383,Routine Chemistry,20240827,,,,
CLIA_CA_01721,Golden State Dermatology- Turlock,Golden State Dermatology- Turlock,"1000 Delbon Ave, Ste 8",Turlock,CA,95382,,,,,37.510417,-120.837546,clinical,CMS_CLIA,(209) 226-4644,05D2230384,Routine Chemistry,20250205,,,,
CLIA_CA_01722,"First Bio Lab, Llc","First Bio Lab, Llc","17881 Sky Park Circle, Bldg 22, Unit D",Irvine,CA,92614,,,,,33.691222,-117.858672,clinical,CMS_CLIA,(949) 565-1115,05D2230697,Routine Chemistry,20230308,1386315869,ASHLIE TORRES,CEO,9495651115
CLIA_CA_01723,"Joseph Del Priore Do, Apc","Joseph Del Priore Do, Apc",3737 Moraga Ave Ste B412,San Diego,CA,92117,,,,,32.80924,-117.211282,clinical,CMS_CLIA,(858) 292-0204,05D2231225,Routine Chemistry,20230323,,,,
CLIA_CA_01724,Us Health Laboratories,Us Health Laboratories,15260 Ventura Blvd  Ste 1200,Sherman Oaks,CA,91403,,,,,34.153606,-118.465301,clinical,CMS_CLIA,(805) 801-9997,05D2232232,Routine Chemistry,20230216,1346912466,JOSHUA BAERWALD,Director,3109229135
CLIA_CA_01725,Biolife Plasma Services Lp,Biolife Plasma Services Lp,215 Philadelphia St,Pomona,CA,91766,,,,,34.033389,-117.748195,clinical,CMS_CLIA,(909) 270-4349,05D2232344,Routine Chemistry,20250213,,,,
CLIA_CA_01726,Spectrum Molecular Diagnostics Laboratory,Spectrum Molecular Diagnostics Laboratory,30151-B Avenida De Las Banderas,Rancho Santa Margarita,CA,92688,,,,,33.633904,-117.603873,clinical,CMS_CLIA,(949) 264-6102,05D2232585,Routine Chemistry,20250624,,,,
CLIA_CA_01727,"California Dermatology Group, Pc","California Dermatology Group, Pc","2323 Oak Park Ln, Ste 202",Santa Barbara,CA,93105,,,,,34.428565,-119.72457,clinical,CMS_CLIA,(805) 892-8111,05D2233364,Routine Chemistry,20230621,,,,
CLIA_CA_01728,Biomed Lab,Biomed Lab,4628 San Fernando Rd,Glendale,CA,91204,,,,,34.136147,-118.263785,clinical,CMS_CLIA,(818) 334-3244,05D2234415,Routine Chemistry,20230118,1770245151,AHSAN BASEER,AUTHORIZED PERSONNEL,7144931224
CLIA_CA_01729,"Alta Diagnostic Laboratories, Inc","Alta Diagnostic Laboratories, Inc",2212 Lincoln Ave,Altadena,CA,91001,,,,,34.183602,-118.159619,clinical,CMS_CLIA,(818) 529-5181,05D2234621,Routine Chemistry,20251002,1063180354,MAYA CHAKHALYAN,Owner,8185730434
CLIA_CA_01730,Los Angeles Hematology / Oncology,Los Angeles Hematology / Oncology,3808 W Riverside Dr Ste 302,Burbank,CA,91505,,,,,34.15253,-118.340892,clinical,CMS_CLIA,(818) 538-7040,05D2234830,Routine Chemistry,20230428,,,,
CLIA_CA_01731,"Kourosh Alexander Dastgheib, Md Inc","Kourosh Alexander Dastgheib, Md Inc",520 Superior Ave Ste 335,Newport Beach,CA,92663,,,,,33.630833,-117.928777,clinical,CMS_CLIA,(949) 236-7900,05D2235514,Routine Chemistry,20230329,,,,
CLIA_CA_01732,"Second Bio Lab, Llc","Second Bio Lab, Llc","316 E Las Tunas Dr,  Ste 206",San Gabriel,CA,91776,,,,,34.103125,-118.09633,clinical,CMS_CLIA,(818) 484-0382,05D2235749,Routine Chemistry,20230227,,,,
CLIA_CA_01733,Sollis Health Santa Monica,Sollis Health Santa Monica,2811 Wilshire Blvd Ste 850,Santa Monica,CA,90403,,,,,,,clinical,CMS_CLIA,(310) 870-0400,05D2237489,Routine Chemistry,20230815,,,,
CLIA_CA_01734,Biolife Plasma Services Lp,Biolife Plasma Services Lp,2065 E Highland Ave,San Bernardino,CA,92404,,,,,34.135804,-117.241268,clinical,CMS_CLIA,(909) 863-3025,05D2240063,Routine Chemistry,20230407,,,,
CLIA_CA_01735,Gl Ca Clia Llc,Gl Ca Clia Llc,5500 Stewart Ave Ste 108,Fremont,CA,94538,,,,,37.517771,-121.981325,clinical,CMS_CLIA,(510) 203-6087,05D2241990,Routine Chemistry,20230609,1578220026,HERJIT SINGH,CEO,8007904550
CLIA_CA_01736,Biolife Plasma Services Lp,Biolife Plasma Services Lp,2085 Montiel Rd Ste 101,San Marcos,CA,92069,,,,,33.132496,-117.118243,clinical,CMS_CLIA,(442) 286-3025,05D2242005,Routine Chemistry,20260107,,,,
CLIA_CA_01737,Biolife Plasma Services Lp,Biolife Plasma Services Lp,1960 Hacienda Dr,Vista,CA,92081,,,,,33.185522,-117.283644,clinical,CMS_CLIA,(760) 666-6018,05D2242431,Routine Chemistry,20251023,,,,
CLIA_CA_01738,Exer Medical Corporation,Exer Medical Corporation,2613 Pacific Coast Hwy,Torrance,CA,90505,,,,,33.79135,-118.332032,clinical,CMS_CLIA,(424) 625-0220,05D2242679,Routine Chemistry,20230913,,,,
CLIA_CA_01739,Macias Dermatology,Macias Dermatology,"7075 N Chestnut Ave, Ste 104",Fresno,CA,93720,,,,,36.838998,-119.736215,clinical,CMS_CLIA,(559) 431-2397,05D2243477,Routine Chemistry,20240611,,,,
CLIA_CA_01740,Tpmg San Rafael Mohs Laboratory,Tpmg San Rafael Mohs Laboratory,"99 Montecillo Rd, 4th Fl",San Rafael,CA,94903,,,,,38.004262,-122.553889,clinical,CMS_CLIA,(510) 672-1357,05D2243479,Routine Chemistry,20240912,,,,
CLIA_CA_01741,Exer Medical Corporation,Exer Medical Corporation,4121 Santa Monica Blvd Ste 103,Los Angeles,CA,90029,,,,,34.092204,-118.281961,clinical,CMS_CLIA,(213) 335-7355,05D2244548,Routine Chemistry,20230828,,,,
CLIA_CA_01742,"South West Science Labs, Llc","South West Science Labs, Llc",245 Fischer Ave Ste D5,Costa Mesa,CA,92626,,,,,33.675932,-117.880069,clinical,CMS_CLIA,(310) 694-9342,05D2244551,Routine Chemistry,20250416,,,,
CLIA_CA_01743,Halo Clinical Lab,Halo Clinical Lab,"21 Argonaut, Ste B",Aliso Viejo,CA,92656,,,,,33.593007,-117.726308,clinical,CMS_CLIA,(949) 648-6754,05D2244570,Routine Chemistry,20230313,,,,
CLIA_CA_01744,Neom Diagnostic Laboratories,Neom Diagnostic Laboratories,"2424 Torrance Blvd, Ste A",Torrance,CA,90501,,,,,33.836304,-118.327156,clinical,CMS_CLIA,(310) 963-2815,05D2245218,Routine Chemistry,20251117,1912783416,APRIL BULALACAO,CEO,3109632815
CLIA_CA_01745,Pacific Dermatology Institute Victorville,Pacific Dermatology Institute Victorville,12332 Hesperia Rd  Ste 2,Victorville,CA,92395,,,,,34.475465,-117.291471,clinical,CMS_CLIA,(442) 232-4750,05D2246388,Routine Chemistry,20260127,,,,
CLIA_CA_01746,Lab Quest,Lab Quest,17881 Sky Park Cir Ste C22,Irvine,CA,92614,,,,,33.691222,-117.858672,clinical,CMS_CLIA,(630) 201-4786,05D2246390,Routine Chemistry,20230427,,,,
CLIA_CA_01747,"Empower Fertility Labs, Llc","Empower Fertility Labs, Llc",427 W Pueblo St Ste C,Santa Barbara,CA,93105,,,,,34.429095,-119.723357,clinical,CMS_CLIA,(805) 455-6500,05D2246408,Routine Chemistry,20231219,,,,
CLIA_CA_01748,Nura Diagnostic Inc,Nura Diagnostic Inc,900 Valley View Ave Ste 9,Pasadena,CA,91107,,,,,34.163187,-118.068129,clinical,CMS_CLIA,(626) 510-6189,05D2246783,Routine Chemistry,20230417,1730834912,VARDAN GEMJIAM,President,6265106189
CLIA_CA_01749,Sierra Hematology And Oncology Medical Center,Sierra Hematology And Oncology Medical Center,"576 N Sunrise Ave, Ste 210",Roseville,CA,95661,,,,,38.758009,-121.253114,clinical,CMS_CLIA,(916) 746-7400,05D2246898,Routine Chemistry,20231023,,,,
CLIA_CA_01750,Exer Medical Corporation,Exer Medical Corporation,"18700 Ventura Blvd, Ste 220",Tarzana,CA,91356,,,,,34.170647,-118.540808,clinical,CMS_CLIA,(747) 307-3323,05D2248639,Routine Chemistry,20230914,,,,
CLIA_CA_01751,Naeem Akhtar Md Inc,Naeem Akhtar Md Inc,451 E Almond Ave Ste 103,Madera,CA,93637,,,,,36.945589,-120.052347,clinical,CMS_CLIA,(559) 673-4000,05D2250586,Routine Chemistry,20251106,1154401347,CORALIE BOHNISCH,MANAGER,5596734000
CLIA_CA_01752,Biolife Plasma Services Lp,Biolife Plasma Services Lp,7124 Broadway,Lemon Grove,CA,91945,,,,,32.742593,-117.043629,clinical,CMS_CLIA,(619) 403-5328,05D2252906,Routine Chemistry,20240820,,,,
CLIA_CA_01753,Achieve Diagnostics,Achieve Diagnostics,"3770 Tansy St,  Ste 101-A",San Diego,CA,92121,,,,,32.895963,-117.219392,clinical,CMS_CLIA,(619) 314-5883,05D2255279,Routine Chemistry,20230929,,,,
CLIA_CA_01754,Accurate Clinical Laboratory Corp,Accurate Clinical Laboratory Corp,"18800 Amar Rd, Ste C-11",Walnut,CA,91789,,,,,34.028259,-117.891705,clinical,CMS_CLIA,(626) 788-9691,05D2255280,Routine Chemistry,20230517,,,,
CLIA_CA_01755,"Stephanie J Martin, Inc","Stephanie J Martin, Inc",16550 Ventura Blvd Suite 120,Encino,CA,91436,,,,,34.157646,-118.493345,clinical,CMS_CLIA,(818) 208-9204,05D2255566,Routine Chemistry,20230914,,,,
CLIA_CA_01756,Biolife Plasma Services Lp,Biolife Plasma Services Lp,2335 S Mooney Blvd,Visalia,CA,93277,,,,,36.309217,-119.313865,clinical,CMS_CLIA,(559) 754-3404,05D2255703,Routine Chemistry,20250207,,,,
CLIA_CA_01757,Head And Neck Pathology Consultations,Head And Neck Pathology Consultations,21867 Ambar Dr,Woodland Hills,CA,91364,,,,,34.142824,-118.604191,clinical,CMS_CLIA,(818) 927-9747,05D2256274,Routine Chemistry,20231116,,,,
CLIA_CA_01758,Futuregeneration Laboratories,Futuregeneration Laboratories,"3703 Camino Del Rio S, Suite 100A-B",San Diego,CA,92108,,,,,32.777909,-117.116078,clinical,CMS_CLIA,(619) 419-0229,05D2256278,Routine Chemistry,20240502,,,,
CLIA_CA_01759,Basim Z Abdelkarim Md Inc Dba,Basim Z Abdelkarim Md Inc Dba,1310 San Bernardino Rd Ste 103,Upland,CA,91786,,,,,34.102717,-117.63308,clinical,CMS_CLIA,(909) 920-0444,05D2256519,Routine Chemistry,20230301,,,,
CLIA_CA_01760,Rma - Nor Cal - Palo Alto,Rma - Nor Cal - Palo Alto,"1900 University Ave, Ste 101",East Palo Alto,CA,94303,,,,,37.462648,-122.141694,clinical,CMS_CLIA,(415) 603-6999,05D2257277,Routine Chemistry,20250821,,,,
CLIA_CA_01761,Exer Medical Corporation,Exer Medical Corporation,5101 Lakewood Blvd,Lakewood,CA,90712,,,,,33.85052,-118.142674,clinical,CMS_CLIA,(562) 800-3883,05D2257373,Routine Chemistry,20230927,,,,
CLIA_CA_01762,"Upperline Healthcare California, Pc","Upperline Healthcare California, Pc","5565 Grossmont Center Dr, Bldg 3 Ste 510",La Mesa,CA,91942,,,,,32.779221,-117.008676,clinical,CMS_CLIA,(619) 303-7130,05D2257955,Routine Chemistry,20230711,1093399412,MICHAEL KING,President,4072195402
CLIA_CA_01763,Pacific Dermatology Institute,Pacific Dermatology Institute,"74090 El Paseo, Ste 103",Palm Desert,CA,92260,,,,,33.719929,-116.372313,clinical,CMS_CLIA,(760) 341-8244,05D2257957,Routine Chemistry,20260218,1740410182,BRADLEY MUDGE,President,9513542220
CLIA_CA_01764,William F Kivett Md Inc.,William F Kivett Md Inc.,"1140 Sonoma Ave, Ste 1A",Santa Rosa,CA,95405,,,,,38.441061,-122.700053,clinical,CMS_CLIA,(707) 291-5096,05D2259881,Routine Chemistry,20250516,,,,
CLIA_CA_01765,Exer Medical Corporation,Exer Medical Corporation,235 E 17th St,Costa Mesa,CA,92627,,,,,33.63457,-117.917626,clinical,CMS_CLIA,(949) 688-2010,05D2260326,Routine Chemistry,20240619,1588901532,CORY SPURLOCK,owner,8188802225
CLIA_CA_01766,Dialogix Laboratories,Dialogix Laboratories,"570 Nevada St, Ste K",Redlands,CA,92373,,,,,34.061904,-117.217416,clinical,CMS_CLIA,(424) 413-3906,05D2262146,Routine Chemistry,20250717,,,,
CLIA_CA_01767,Health Diagnostics Laboratories Inc,Health Diagnostics Laboratories Inc,"17835 Ventura Blvd, Ste 201",Encino,CA,91316,,,,,34.163166,-118.520881,clinical,CMS_CLIA,(747) 977-0026,05D2262493,Routine Chemistry,20230726,1457076648,FNU ABDUL HABEEB,OWNER,4698801563
CLIA_CA_01768,Biolife Plasma Services Lp,Biolife Plasma Services Lp,1129 Roseville Sq,Roseville,CA,95678,,,,,,,clinical,CMS_CLIA,(916) 839-5108,05D2263103,Routine Chemistry,20240926,,,,
CLIA_CA_01769,Nital Labs Inc,Nital Labs Inc,"6260 Laurel Canyon Blvd, Ste 205",North Hollywood,CA,91606,,,,,34.184125,-118.396375,clinical,CMS_CLIA,(818) 824-3336,05D2263447,Routine Chemistry,20240712,1407588098,RUZAN ASATRYAN,CEO,8185998444
CLIA_CA_01770,Sina Rabi Md Inc,Sina Rabi Md Inc,19100 Ventura Blvd Ste A,Tarzana,CA,91356,,,,,34.172463,-118.548397,clinical,CMS_CLIA,(818) 343-0101,05D2263783,Routine Chemistry,20230913,,,,
CLIA_CA_01771,"Csl Plasma, Inc","Csl Plasma, Inc",29 E March Lane,Stockton,CA,95207,,,,,37.996538,-121.305273,clinical,CMS_CLIA,(209) 926-2544,05D2263786,Routine Chemistry,20241010,,,,
CLIA_CA_01772,Biolife Plasma Services Lp,Biolife Plasma Services Lp,"6071 Florin Rd, Ste B-1",Sacramento,CA,95823,,,,,38.496121,-121.431565,clinical,CMS_CLIA,(279) 210-4294,05D2264819,Routine Chemistry,20240924,,,,
CLIA_CA_01773,Exer Medical Corporation,Exer Medical Corporation,2300 Wilshire Blvd Ste 104,Santa Monica,CA,90403,,,,,,,clinical,CMS_CLIA,(424) 416-7900,05D2264820,Routine Chemistry,20231213,,,,
CLIA_CA_01774,Yosemite Pathology Medical Group Inc,Yosemite Pathology Medical Group Inc,222 N Garden St Ste 110,Visalia,CA,93291,,,,,36.331663,-119.290022,clinical,CMS_CLIA,(209) 577-1200,05D2265005,Routine Chemistry,20250725,,,,
CLIA_CA_01775,Fidelity Laboratories,Fidelity Laboratories,"5901 W Olympic Blvd, Ste 413",Los Angeles,CA,90036,,,,,34.057584,-118.35991,clinical,CMS_CLIA,(323) 580-0509,05D2265200,Routine Chemistry,20240926,,,,
CLIA_CA_01776,Biolife Plasma Services Lp,Biolife Plasma Services Lp,2800 Marconi Ave,Sacramento,CA,95821,,,,,38.617912,-121.397549,clinical,CMS_CLIA,(279) 499-3280,05D2265206,Routine Chemistry,20240924,,,,
CLIA_CA_01777,Neogenomics Laboratories Inc,Neogenomics Laboratories Inc,"5 Riverpark Pl East, Ste 102",Fresno,CA,93720,,,,,36.858323,-119.786251,clinical,CMS_CLIA,(866) 766-5907,05D2265860,Routine Chemistry,20250903,1912307547,ABHISHEK JAIN,CFO,8667765907
CLIA_CA_01778,Exer Medical Corporation,Exer Medical Corporation,"20201 W Rinaldi St, Ste 110",Northridge,CA,91326,,,,,34.274928,-118.573862,clinical,CMS_CLIA,(747) 444-4901,05D2266671,Routine Chemistry,20231107,,,,
CLIA_CA_01779,Precision Clinical Laboratories,Precision Clinical Laboratories,"1304 15th St, Ste 318",Santa Monica,CA,90404,,,,,34.02604,-118.486248,clinical,CMS_CLIA,(818) 207-7409,05D2266676,Routine Chemistry,20241015,,,,
CLIA_CA_01780,Twelve Bridges Dermatology,Twelve Bridges Dermatology,"2295 Fieldstone Dr, Ste 150",Lincoln,CA,95648,,,,,38.847782,-121.286713,clinical,CMS_CLIA,(916) 909-3376,05D2266678,Routine Chemistry,20250227,,,,
CLIA_CA_01781,Biolife Plasma Services Lp,Biolife Plasma Services Lp,5636 N Blackstone Ave,Fresno,CA,93710,,,,,36.820046,-119.790294,clinical,CMS_CLIA,(559) 860-5461,05D2266825,Routine Chemistry,20240823,,,,
CLIA_CA_01782,Sollis Health San Francisco,Sollis Health San Francisco,1005 Van Ness Ave,San Francisco,CA,94109,,,,,37.785263,-122.421446,clinical,CMS_CLIA,(415) 233-9901,05D2266828,Routine Chemistry,20250417,,,,
CLIA_CA_01783,Skinwell Dermatology,Skinwell Dermatology,16030 Ventura Blvd Ste 100,Encino,CA,91436,,,,,34.156113,-118.482139,clinical,CMS_CLIA,(818) 205-9808,05D2267217,Routine Chemistry,20230726,1013475805,AVA KHOSRAVIANI,president,9494126011
CLIA_CA_01784,Rume Medical Group Inc,Rume Medical Group Inc,2729 Bristol St,Costa Mesa,CA,92626,,,,,33.67318,-117.888982,clinical,CMS_CLIA,(888) 223-7863,05D2267576,Routine Chemistry,20240422,,,,
CLIA_CA_01785,Socal Gastroenterology,Socal Gastroenterology,"10931 Cherry St, Ste 300",Los Alamitos,CA,90720,,,,,33.804046,-118.068021,clinical,CMS_CLIA,(562) 493-1011,05D2268585,Routine Chemistry,20230719,,,,
CLIA_CA_01786,Vera Dermatology,Vera Dermatology,981 W Foothill Blvd,Claremont,CA,91711,,,,,,,clinical,CMS_CLIA,(909) 667-7769,05D2269119,Routine Chemistry,20250911,,,,
CLIA_CA_01787,"Caris Mpi, Inc","Caris Mpi, Inc",618 S Vicki Ln,Anaheim,CA,92804,,,,,33.824112,-117.984006,clinical,CMS_CLIA,(888) 979-8669,05D2269564,Routine Chemistry,20240923,,,,
CLIA_CA_01788,"Golden State Dermatology Associates, Inc","Golden State Dermatology Associates, Inc",2320 Woolsey St Ste 202,Berkeley,CA,94705,,,,,37.852881,-122.260422,clinical,CMS_CLIA,(510) 486-1700,05D2269768,Routine Chemistry,20250929,,,,
CLIA_CA_01789,Contour Dermatology- Palm Springs,Contour Dermatology- Palm Springs,"558 S Paseo Dorotea, Ste 6",Palm Springs,CA,92264,,,,,33.814318,-116.501761,clinical,CMS_CLIA,(760) 423-4043,05D2270214,Routine Chemistry,20240125,,,,
CLIA_CA_01790,G & M Labtesting Inc,G & M Labtesting Inc,"7341 Foothill Kblvd, Suite 202",Tujunga,CA,91042,,,,,34.250613,-118.291767,clinical,CMS_CLIA,(818) 875-4029,05D2270788,Routine Chemistry,20241018,1457036014,GEVORG HOVHANNISYAN,PRESIDENT,7472569745
CLIA_CA_01791,Labryo Reproductive Services,Labryo Reproductive Services,"2001 Westcliff Dr, Ste 300",Newport Beach,CA,92660,,,,,33.62751,-117.907466,clinical,CMS_CLIA,(949) 891-1531,05D2271287,Routine Chemistry,20241031,1942182019,MOLLY CHU-CHEN,CEO,9498910955
CLIA_CA_01792,Sharp Rees-Stealy Medical Group Histology-Santee,Sharp Rees-Stealy Medical Group Histology-Santee,"8701 Cuyamaca St, 3rd Fl Rm 3509-64",Santee,CA,92071,,,,,32.835077,-116.983721,clinical,CMS_CLIA,(858) 231-1660,05D2271681,Routine Chemistry,20240822,,,,
CLIA_CA_01793,Carlson Surgical Dermatology Corp,Carlson Surgical Dermatology Corp,"2100 Webster St, Ste 506",San Francisco,CA,94115,,,,,37.790107,-122.432326,clinical,CMS_CLIA,(415) 226-9431,05D2271683,Routine Chemistry,20241002,1912649096,EKAMA CARLSON,Owner,4152269431
CLIA_CA_01794,"Caris Mpi, Inc Dba Caris Life Sciences","Caris Mpi, Inc Dba Caris Life Sciences",7560 E Country Side Rd,Anaheim,CA,92808,,,,,33.850557,-117.758776,clinical,CMS_CLIA,(480) 290-3507,05D2272291,Routine Chemistry,20240110,,,,
CLIA_CA_01795,The Man Clinic Culver City Medical Corporation,The Man Clinic Culver City Medical Corporation,4129 Sepulveda Blvd,Culver City,CA,90230,,,,,34.006416,-118.412574,clinical,CMS_CLIA,(310) 413-1771,05D2272841,Routine Chemistry,20240423,,,,
CLIA_CA_01796,West Dermatology - Chula Vista,West Dermatology - Chula Vista,"2300 Boswell Rd, Ste 130",Chula Vista,CA,91914,,,,,32.655149,-116.967693,clinical,CMS_CLIA,(919) 837-8902,05D2272920,Routine Chemistry,20250326,,,,
CLIA_CA_01797,Comprehensive Rheumatology Center,Comprehensive Rheumatology Center,"23067 Ventura Blvd, Ste 200",Woodland Hills,CA,91364,,,,,34.164194,-118.628235,clinical,CMS_CLIA,(818) 598-0000,05D2274036,Routine Chemistry,20251028,,,,
CLIA_CA_01798,"Lifequest Diagnostic, Inc","Lifequest Diagnostic, Inc","720 N Valley St, Ste F",Anaheim,CA,92801,,,,,33.841314,-117.95627,clinical,CMS_CLIA,(657) 777-4046,05D2274138,Routine Chemistry,20250814,,,,
CLIA_CA_01799,"Hal M Weitzbuch, Md Med Corp","Hal M Weitzbuch, Md Med Corp","1000 Newbury Rd, Ste 180",Thousand Oaks,CA,91320,,,,,34.182986,-118.903525,clinical,CMS_CLIA,(818) 222-7495,05D2274291,Routine Chemistry,20250102,,,,
CLIA_CA_01800,Sonic Diagnostic Laboratory Inc,Sonic Diagnostic Laboratory Inc,"21363 Lassen St, Ste 201",Chatsworth,CA,91311,,,,,34.250031,-118.596722,clinical,CMS_CLIA,(818) 280-3163,05D2275785,Routine Chemistry,20251029,,,,
CLIA_CA_01801,Premium Urgent Care,Premium Urgent Care,"1477 E Shaw Ave, Ste 150",Fresno,CA,93710,,,,,36.808534,-119.761551,clinical,CMS_CLIA,(559) 797-4315,05D2276902,Routine Chemistry,20250806,1073055323,ERICK GREEN,Owner,5597974315
CLIA_CA_01802,Crimson Medical Laboratories Inc,Crimson Medical Laboratories Inc,1575 N Lake Ave #100,Pasadena,CA,91104,,,,,34.172876,-118.132137,clinical,CMS_CLIA,(626) 486-2057,05D2278227,Routine Chemistry,20231003,1316782063,AHSAN BASEER,Technical Consultant / Supervisor,7144931224
CLIA_CA_01803,Genome-Based Diagnostics,Genome-Based Diagnostics,"2091 Las Palmas Dr., Suite A",Carlsbad,CA,92011,,,,,33.117167,-117.274984,clinical,CMS_CLIA,(831) 295-3272,05D2278233,Routine Chemistry,20240430,1528754603,THOMAS CRISMAN,President,8312953272
CLIA_CA_01804,California Dermatology And Mohs Surgery,California Dermatology And Mohs Surgery,"50 Bellefontaine St, Ste 202",Pasadena,CA,91105,,,,,34.131538,-118.151061,clinical,CMS_CLIA,(626) 654-3376,05D2278477,Routine Chemistry,20240125,,,,
CLIA_CA_01805,Care Oncology Center,Care Oncology Center,855 3rd Ave Ste 3330,Chula Vista,CA,91911,,,,,32.62217,-117.072342,clinical,CMS_CLIA,(619) 745-1031,05D2278647,Routine Chemistry,20251125,1366197956,RAMESH MOOLANI,CEO,6197451031
CLIA_CA_01806,California Bio Lab,California Bio Lab,18242 Mcdormott W Ste J,Irvine,CA,92614,,,,,,,clinical,CMS_CLIA,(562) 200-5054,05D2278941,Routine Chemistry,20240717,,,,
CLIA_CA_01807,Huntington Reproductive Center,Huntington Reproductive Center,55 S Lake Ave Ste 900,Pasadena,CA,91101,,,,,34.144761,-118.132412,clinical,CMS_CLIA,(626) 440-9161,05D2280259,Routine Chemistry,20240621,,,,
CLIA_CA_01808,Coastal Pacific Dermatology Inc,Coastal Pacific Dermatology Inc,"345 Saxony Rd, Ste 201",Encinitas,CA,92024,,,,,33.0536,-117.285486,clinical,CMS_CLIA,(760) 783-5502,05D2281428,Routine Chemistry,20250409,,,,
CLIA_CA_01809,Newport Diagnostics Laboratory Llc,Newport Diagnostics Laboratory Llc,18242 Mcdurmott W Ste C,Irvine,CA,92614,,,,,,,clinical,CMS_CLIA,(562) 200-5054,05D2281867,Routine Chemistry,20240717,,,,
CLIA_CA_01810,Center For Rheumatology Medical Corporation Encino,Center For Rheumatology Medical Corporation Encino,"16133 Ventura Blvd, Ste 380",Encino,CA,91436,,,,,34.156532,-118.484358,clinical,CMS_CLIA,(818) 450-5225,05D2283052,Routine Chemistry,20250416,,,,
CLIA_CA_01811,Biogene Diagnostics,Biogene Diagnostics,10842 Noel St Ate 111A,Los Alamitos,CA,90720,,,,,33.804139,-118.058731,clinical,CMS_CLIA,(562) 200-5054,05D2284039,Routine Chemistry,20240808,,,,
